"4156","WNL09","5428","WENDT LABS","DIN OWNER","Y","N","N","N","","800 MAIN STREET","WINNIPEG","MANITOBA","CANADA","R2W 3R4","3506"
"75263","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"84447","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"65469","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"47339","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"84014","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"84015","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"84250","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"77112","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"77111","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"86283","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"86722","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"86721","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"87545","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"87546","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"78899","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"88909","","14108","TAKEDA CANADA INC.","DIN OWNER","Y","N","N","","","435 NORTH SERVICE ROAD WEST, 1ST FLOOR","OAKVILLE","ONTARIO","CANADA","L6M 4X8",""
"4161","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"4073","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"4110","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"4000","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3888","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3889","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3773","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3735","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3621","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3666","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3667","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3668","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3669","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3670","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3567","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3568","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"19111","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3620","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3466","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3357","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"8101","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"8110","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3104","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"3155","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2871","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2824","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2756","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2757","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2758","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2790","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2791","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2631","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"7209","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"7178","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"7179","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"6306","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5922","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5923","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5924","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5925","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5901","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5902","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5903","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5510","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5511","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5319","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5320","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5321","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5322","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"5237","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"19544","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"9342","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"9225","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"4815","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"42962","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2548","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2479","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2480","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2442","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2443","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2252","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2163","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2181","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2182","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2119","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2120","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1979","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1869","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2253","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"129","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"131","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1827","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1766","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1670","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1612","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1613","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1614","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1615","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1616","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1515","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1141","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"905","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"47888","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1564","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1500","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1501","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1502","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1503","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1504","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1343","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1320","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"1234","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"676","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"677","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"678","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"679","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"126","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"127","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"128","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"130","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"132","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"133","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"134","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"63763","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"63765","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"63854","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"62055","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"818","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"4657","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"2842","DVE09","4091","DOMINION VETERINARY LABORATORIES LTD.","DIN OWNER","Y","Y","Y","N","","1199 SANFORD STREET","WINNIPEG","MANITOBA","CANADA","R3E 3A1",""
"28197","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"8427","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"3026","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"2954","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"16939","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"11016","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"10387","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"5010","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"18043","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"63965","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"67995","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"71086","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"62107","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"63917","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"70601","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
"62713","ECO08","4114","ECOLAB CO.","DIN OWNER","Y","N","N","N","","5105 TOMKEN ROAD","MISSISSAUGA","ONTARIO","CANADA","L4W 2X5",""
